#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 482: Flattop Mtn., MT
# 
# Data items provided in this file:
#
# Element Name                Value Type               Function Type  Function Duration             Base Data  Measurement Units   Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent       Value                    None           Instantaneous - Start of Day  N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Water Equivalent       Median (1991-2020)       None           Instantaneous - Start of Day  N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Water Equivalent       % of median (1991-2020)  None           Instantaneous - Start of Day  N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth                  Value                    None           Instantaneous - Start of Day  N/A        Inches              N/A           SNWD          Total snow depth                                                                                   
# Precipitation Accumulation  Value                    None           Instantaneous - Start of Day  N/A        Inches              N/A           PREC          Water year accumulated precipitation                                                               
# Precipitation Accumulation  Median (1991-2020)       None           Instantaneous - Start of Day  N/A        Inches              N/A           PREC          Water year accumulated precipitation                                                               
# Precipitation Accumulation  % of median (1991-2020)  None           Instantaneous - Start of Day  N/A        Inches              N/A           PREC          Water year accumulated precipitation                                                               
# Air Temperature Maximum     Value                    None           Day                           N/A        Degrees fahrenheit  N/A           TMAX          Maximum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Minimum     Value                    None           Day                           N/A        Degrees fahrenheit  N/A           TMIN          Minimum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Average     Value                    None           Day                           N/A        Degrees fahrenheit  N/A           TAVG          Average air temperature - sub-hourly sampling frequency                                            
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Flattop Mtn. (482) 
# Montana  SNOTEL Site - 6300 ft
# Reporting Frequency: Daily; Date Range: Period of Record
#
# As of: Sep 7, 2023, 12:53:10 PM GMT-08:00
#
Date,Snow Water Equivalent (in) Start of Day Values,Median Snow Water Equivalent (1991-2020) (in) Start of Day Values,Snow Water Equivalent % of Median (1991-2020),Snow Depth (in) Start of Day Values,Precipitation Accumulation (in) Start of Day Values,Median Precipitation Accumulation (1991-2020) (in) Start of Day Values,Precipitation Accumulation % of Median (1991-2020),Air Temperature Maximum (degF),Air Temperature Minimum (degF),Air Temperature Average (degF)
1970-10-20,0.9,0.6,150,,,2.8,,,,
1970-10-21,0.9,0.7,129,,,3.0,,,,
1970-10-22,1.1,1.0,110,,,3.6,,,,
1970-10-23,1.3,1.2,108,,,3.8,,,,
1970-10-24,1.5,1.2,125,,,4.0,,,,
1970-10-25,1.6,1.4,114,,,4.0,,,,
1970-10-26,1.6,1.5,107,,,4.3,,,,
1970-10-27,1.7,1.6,106,,,4.5,,,,
1970-10-28,1.7,1.6,106,,,4.6,,,,
1970-10-29,1.7,1.8,94,,,5.0,,,,
1970-10-30,1.7,2.1,81,,,5.4,,,,
1970-10-31,1.7,2.2,77,,,5.6,,,,
1970-11-01,1.7,2.2,77,,,5.8,,,,
1970-11-02,1.7,2.4,71,,,5.8,,,,
1970-11-03,1.9,2.7,70,,,6.2,,,,
1970-11-04,1.9,2.9,66,,,6.3,,,,
1970-11-05,1.9,3.2,59,,,6.7,,,,
1970-11-06,1.9,3.4,56,,,6.8,,,,
1970-11-07,1.9,3.6,53,,,7.6,,,,
1970-11-08,1.9,3.6,53,,,7.8,,,,
1970-11-09,1.9,3.6,53,,,7.9,,,,
1970-11-10,1.9,3.6,53,,,8.0,,,,
1970-11-11,2.1,3.7,57,,,8.1,,,,
1970-11-12,2.6,4.2,62,,,8.2,,,,
1970-11-13,2.6,4.5,58,,,8.2,,,,
1970-11-14,2.6,4.6,57,,,8.6,,,,
1970-11-15,2.6,4.6,57,,,8.8,,,,
1970-11-16,2.6,5.0,52,,,9.0,,,,
1970-11-17,2.7,5.2,52,,,9.4,,,,
1970-11-18,3.1,5.4,57,,,9.8,,,,
1970-11-19,3.6,5.8,62,,,10.2,,,,
1970-11-20,4.0,5.8,69,,,10.6,,,,
1970-11-21,4.5,6.7,67,,,11.0,,,,
1970-11-22,4.6,7.0,66,,,11.2,,,,
1970-11-23,5.2,7.3,71,,,12.2,,,,
1970-11-24,5.2,7.6,68,,,12.4,,,,
1970-11-25,5.5,7.8,71,,,12.6,,,,
1970-11-26,5.5,8.0,69,,,13.2,,,,
1970-11-27,5.5,8.2,67,,,13.6,,,,
1970-11-28,5.6,8.6,65,,,14.1,,,,
1970-11-29,5.9,8.8,67,,,14.2,,,,
1970-11-30,6.1,9.1,67,,,14.5,,,,
1970-12-01,6.3,9.7,65,,,14.9,,,,
1970-12-02,6.8,10.0,68,,,15.2,,,,
1970-12-03,7.5,10.2,74,,,15.6,,,,
1970-12-04,7.9,10.5,75,,,16.0,,,,
1970-12-05,8.3,10.8,77,,,16.2,,,,
1970-12-06,8.6,10.8,80,,,16.4,,,,
1970-12-07,8.6,10.8,80,,,16.6,,,,
1970-12-08,8.6,11.5,75,,,16.6,,,,
1970-12-09,8.8,12.2,72,,,17.3,,,,
1970-12-10,9.0,12.7,71,,,18.0,,,,
1970-12-11,9.0,12.9,70,,,18.6,,,,
1970-12-12,9.0,13.0,69,,,18.8,,,,
1970-12-13,9.6,13.2,73,,,19.1,,,,
1970-12-14,9.9,13.7,72,,,19.4,,,,
1970-12-15,10.3,13.7,75,,,20.0,,,,
1970-12-16,10.3,14.4,72,,,20.3,,,,
1970-12-17,10.8,14.4,75,,,20.7,,,,
1970-12-18,11.3,14.4,78,,,20.8,,,,
1970-12-19,11.6,14.5,80,,,21.6,,,,
1970-12-20,11.6,14.8,78,,,22.2,,,,
1970-12-21,12.0,15.6,77,,,22.4,,,,
1970-12-22,12.2,15.6,78,,,22.4,,,,
1970-12-23,12.8,15.6,82,,,22.5,,,,
1970-12-24,12.8,16.0,80,,,22.6,,,,
1970-12-25,13.0,16.7,78,,,22.8,,,,
1970-12-26,13.4,16.8,80,,,22.8,,,,
1970-12-27,14.5,17.0,85,,,23.0,,,,
1970-12-28,15.2,17.4,87,,,23.2,,,,
1970-12-29,16.5,17.6,94,,,23.6,,,,
1970-12-30,16.8,17.6,95,,,23.6,,,,
1970-12-31,16.8,17.8,94,,,24.0,,,,
1971-01-01,16.8,17.8,94,,,24.1,,,,
1971-01-02,16.8,18.1,93,,,24.3,,,,
1971-01-03,16.8,18.8,89,,,24.8,,,,
1971-01-04,17.1,18.8,91,,,25.2,,,,
1971-01-05,17.3,19.0,91,,,25.5,,,,
1971-01-06,18.1,19.4,93,,,25.8,,,,
1971-01-07,19.0,19.6,97,,,26.0,,,,
1971-01-08,19.3,20.0,97,,,26.6,,,,
1971-01-09,19.8,20.4,97,,,27.0,,,,
1971-01-10,20.3,20.6,99,,,27.3,,,,
1971-01-11,20.5,21.2,97,,,28.2,,,,
1971-01-12,21.0,21.4,98,,,28.2,,,,
1971-01-13,22.1,21.8,101,,,28.9,,,,
1971-01-14,23.6,22.2,106,,,29.4,,,,
1971-01-15,24.6,23.2,106,,,29.5,,,,
1971-01-16,24.8,23.5,106,,,29.6,,,,
1971-01-17,26.6,24.2,110,,,30.3,,,,
1971-01-18,26.7,24.4,109,,,30.4,,,,
1971-01-19,27.0,24.6,110,,,31.0,,,,
1971-01-20,27.0,24.8,109,,,31.0,,,,
1971-01-21,27.9,25.0,112,,,31.0,,,,
1971-01-22,29.3,25.1,117,,,31.0,,,,
1971-01-23,30.1,25.1,120,,,31.1,,,,
1971-01-24,31.0,25.4,122,,,31.4,,,,
1971-01-25,31.7,25.8,123,,,32.2,,,,
1971-01-26,31.8,25.8,123,,,32.9,,,,
1971-01-27,33.0,26.1,126,,,33.4,,,,
1971-01-28,34.1,26.4,129,,,33.4,,,,
1971-01-29,34.1,26.8,127,,,33.8,,,,
1971-01-30,34.1,27.6,124,,,34.5,,,,
1971-01-31,34.4,28.0,123,,,34.8,,,,
1971-02-01,35.0,28.3,124,,,34.9,,,,
1971-02-02,35.3,28.7,123,,,35.0,,,,
1971-02-03,35.3,28.8,123,,,35.0,,,,
1971-02-04,35.4,28.8,123,,,35.4,,,,
1971-02-05,35.4,28.8,123,,,36.0,,,,
1971-02-06,35.4,29.0,122,,,36.0,,,,
1971-02-07,35.4,29.0,122,,,36.8,,,,
1971-02-08,35.9,29.1,123,,,37.6,,,,
1971-02-09,36.1,29.3,123,,,38.2,,,,
1971-02-10,36.4,29.6,123,,,38.3,,,,
1971-02-11,36.7,29.7,124,,,38.6,,,,
1971-02-12,36.9,29.9,123,,,38.6,,,,
1971-02-13,37.5,30.2,124,,,38.6,,,,
1971-02-14,37.8,30.2,125,,,38.8,,,,
1971-02-15,37.8,30.5,124,,,38.9,,,,
1971-02-16,37.8,31.3,121,,,38.9,,,,
1971-02-17,37.8,31.4,120,,,38.9,,,,
1971-02-18,37.8,31.6,120,,,38.9,,,,
1971-02-19,37.8,32.1,118,,,39.0,,,,
1971-02-20,37.8,32.4,117,,,39.2,,,,
1971-02-21,38.0,32.8,116,,,39.4,,,,
1971-02-22,39.0,33.1,118,,,40.0,,,,
1971-02-23,39.6,33.8,117,,,40.6,,,,
1971-02-24,40.4,34.0,119,,,40.8,,,,
1971-02-25,40.4,34.2,118,,,41.2,,,,
1971-02-26,40.4,35.0,115,,,42.2,,,,
1971-02-27,40.4,35.4,114,,,42.7,,,,
1971-02-28,40.5,35.4,114,,,42.8,,,,
1971-03-01,41.3,35.7,116,,,43.2,,,,
1971-03-02,41.6,35.9,116,,,43.5,,,,
1971-03-03,41.8,36.4,115,,,44.0,,,,
1971-03-04,42.0,37.1,113,,,44.3,,,,
1971-03-05,42.2,37.5,113,,,44.6,,,,
1971-03-06,42.8,37.6,114,,,45.0,,,,
1971-03-07,43.0,37.8,114,,,45.3,,,,
1971-03-08,43.2,38.2,113,,,45.4,,,,
1971-03-09,43.9,38.5,114,,,45.6,,,,
1971-03-10,44.6,39.0,114,,,46.0,,,,
1971-03-11,45.0,39.2,115,,,46.5,,,,
1971-03-12,45.4,39.8,114,,,47.0,,,,
1971-03-13,45.5,40.0,114,,,47.0,,,,
1971-03-14,45.7,40.0,114,,,47.4,,,,
1971-03-15,45.8,40.2,114,,,47.6,,,,
1971-03-16,45.8,40.4,113,,,48.0,,,,
1971-03-17,45.8,40.8,112,,,48.4,,,,
1971-03-18,45.8,40.9,112,,,48.8,,,,
1971-03-19,45.8,41.2,111,,,48.9,,,,
1971-03-20,45.9,41.6,110,,,49.0,,,,
1971-03-21,46.1,41.8,110,,,49.1,,,,
1971-03-22,46.4,42.2,110,,,49.7,,,,
1971-03-23,46.7,42.8,109,,,49.8,,,,
1971-03-24,47.5,43.0,110,,,49.8,,,,
1971-03-25,48.0,43.5,110,,,50.0,,,,
1971-03-26,48.3,43.6,111,,,50.0,,,,
1971-03-27,48.8,43.8,111,,,50.2,,,,
1971-03-28,49.0,44.0,111,,,50.2,,,,
1971-03-29,49.2,44.1,112,,,50.8,,,,
1971-03-30,49.4,44.2,112,,,50.9,,,,
1971-03-31,49.6,44.2,112,,,51.0,,,,
1971-04-01,49.7,43.8,113,,,51.3,,,,
1971-04-02,49.8,43.8,114,,,51.4,,,,
1971-04-03,49.8,43.9,113,,,51.4,,,,
1971-04-04,49.8,44.0,113,,,51.6,,,,
1971-04-05,49.9,44.4,112,,,52.6,,,,
1971-04-06,50.0,44.4,113,,,53.0,,,,
1971-04-07,50.2,44.4,113,,,53.1,,,,
1971-04-08,50.3,44.7,113,,,53.1,,,,
1971-04-09,50.3,45.2,111,,,53.2,,,,
1971-04-10,50.4,45.2,112,,,53.2,,,,
1971-04-11,50.7,45.2,112,,,53.5,,,,
1971-04-12,51.1,45.3,113,,,53.6,,,,
1971-04-13,51.7,45.6,113,,,53.8,,,,
1971-04-14,51.9,45.6,114,,,54.0,,,,
1971-04-15,51.9,45.6,114,,,54.2,,,,
1971-04-16,51.8,45.7,113,,,54.6,,,,
1971-04-17,51.9,46.0,113,,,54.8,,,,
1971-04-18,52.0,46.2,113,,,54.8,,,,
1971-04-19,53.0,46.2,115,,,54.8,,,,
1971-04-20,53.4,46.4,115,,,55.0,,,,
1971-04-21,53.7,46.7,115,,,55.1,,,,
1971-04-22,53.8,46.0,117,,,55.1,,,,
1971-04-23,54.0,46.0,117,,,55.2,,,,
1971-04-24,54.3,46.2,118,,,55.2,,,,
1971-04-25,55.0,45.6,121,,,55.8,,,,
1971-04-26,55.8,45.6,122,,,55.8,,,,
1971-04-27,56.4,44.9,126,,,55.9,,,,
1971-04-28,56.9,44.8,127,,,56.1,,,,
1971-04-29,57.1,44.4,129,,,56.2,,,,
1971-04-30,57.0,44.0,130,,,56.2,,,,
1971-05-01,56.9,44.2,129,,,56.2,,,,
1971-05-02,57.1,44.5,128,,,56.3,,,,
1971-05-03,57.2,45.2,127,,,56.4,,,,
1971-05-04,57.1,44.7,128,,,56.6,,,,
1971-05-05,56.6,44.6,127,,,56.7,,,,
1971-05-06,56.3,44.4,127,,,56.9,,,,
1971-05-07,56.2,44.4,127,,,57.0,,,,
1971-05-08,56.0,45.2,124,,,57.2,,,,
1971-05-09,56.0,45.1,124,,,57.8,,,,
1971-05-10,55.4,45.0,123,,,57.8,,,,
1971-05-11,54.5,44.8,122,,,57.8,,,,
1971-05-12,54.0,44.3,122,,,58.0,,,,
1971-05-13,54.0,43.9,123,,,58.8,,,,
1971-05-14,53.9,43.3,124,,,58.8,,,,
1971-05-15,54.0,42.7,126,,,58.8,,,,
1971-05-16,54.1,42.1,129,,,59.0,,,,
1971-05-17,54.2,42.0,129,,,59.0,,,,
1971-05-18,54.8,41.7,131,,,59.2,,,,
1971-05-19,55.3,41.2,134,,,59.4,,,,
1971-05-20,55.4,40.9,135,,,59.4,,,,
1971-05-21,55.3,40.4,137,,,59.5,,,,
1971-05-22,55.0,40.0,138,,,59.6,,,,
1971-05-23,53.9,39.2,138,,,59.8,,,,
1971-05-24,53.4,38.8,138,,,60.2,,,,
1971-05-25,53.1,38.2,139,,,60.3,,,,
1971-05-26,52.4,37.6,139,,,60.4,,,,
1971-05-27,51.9,37.0,140,,,60.8,,,,
1971-05-28,51.4,36.4,141,,,61.0,,,,
1971-05-29,51.1,35.8,143,,,61.1,,,,
1971-05-30,51.1,35.4,144,,,61.2,,,,
1971-05-31,50.8,34.1,149,,,61.2,,,,
1971-06-01,50.6,33.6,151,,,61.2,,,,
1971-06-02,50.4,32.6,155,,,61.2,,,,
1971-06-03,52.6,31.8,165,,,61.3,,,,
1971-06-04,52.7,30.9,171,,,61.3,,,,
1971-06-05,51.2,29.6,173,,,61.3,,,,
1971-06-06,49.4,28.6,173,,,61.3,,,,
1971-06-07,48.2,27.5,175,,,62.1,,,,
1971-06-08,47.3,26.4,179,,,62.3,,,,
1971-06-09,47.5,25.8,184,,,62.6,,,,
1971-06-10,47.0,24.9,189,,,62.6,,,,
1971-06-11,45.8,24.4,188,,,62.6,,,,
1971-06-12,45.0,23.6,191,,,63.0,,,,
1971-06-13,44.1,23.0,192,,,63.0,,,,
1971-06-14,43.0,22.4,192,,,63.5,,,,
1971-06-15,42.5,22.2,191,,,63.7,,,,
1971-06-16,42.8,21.0,204,,,64.0,,,,
1971-06-17,41.8,20.5,204,,,64.0,,,,
1971-06-18,41.6,19.2,217,,,65.2,,,,
1971-06-19,40.8,18.0,227,,,65.3,,,,
1971-06-20,37.3,16.6,225,,,66.2,,,,
1971-06-21,37.5,15.2,247,,,66.4,,,,
1971-06-22,34.5,14.4,240,,,66.6,,,,
1971-06-23,32.2,13.8,233,,,66.8,,,,
1971-06-24,31.0,13.2,235,,,67.0,,,,
1971-06-25,31.6,12.4,255,,,67.0,,,,
1971-06-26,31.5,11.2,281,,,67.3,,,,
1971-06-27,31.4,10.0,314,,,67.5,,,,
1971-06-28,31.4,8.4,374,,,67.5,,,,
1971-06-29,30.3,6.8,446,,,67.5,,,,
1971-06-30,28.3,5.0,566,,,67.9,,,,
1971-07-01,27.8,2.8,993,,,68.3,,,,
1971-07-02,25.8,1.3,1985,,,68.6,,,,
1971-07-03,24.8,0.5,4960,,,68.8,,,,
1971-07-04,24.5,0.0,,,,68.8,,,,
1971-07-05,23.6,0.0,,,,68.9,,,,
1971-07-06,23.6,0.0,,,,69.0,,,,
1971-07-07,21.3,0.0,,,,69.0,,,,
1971-07-08,20.8,0.0,,,,69.2,,,,
1971-07-09,19.6,0.0,,,,69.2,,,,
1971-07-10,18.3,0.0,,,,69.2,,,,
1971-07-11,16.8,0.0,,,,69.4,,,,
1971-07-12,14.8,0.0,,,,69.4,,,,
1971-07-13,13.8,0.0,,,,69.5,,,,
1971-07-14,11.5,0.0,,,,69.5,,,,
1971-07-15,9.0,0.0,,,,69.5,,,,
1971-07-16,6.2,0.0,,,,69.5,,,,
1971-07-17,4.8,0.0,,,,69.5,,,,
1971-07-18,2.5,0.0,,,,69.5,,,,
1971-07-19,1.1,0.0,,,,69.5,,,,
1971-07-20,0.0,0.0,,,,69.6,,,,
1971-07-21,0.3,0.0,,,,69.6,,,,
1971-07-22,0.0,0.0,,,,69.6,,,,
1971-07-23,0.0,0.0,,,,69.6,,,,
1971-07-24,0.0,0.0,,,,69.6,,,,
1971-07-25,0.0,0.0,,,,69.6,,,,
1971-07-26,0.0,0.0,,,,69.6,,,,
1971-07-27,0.0,0.0,,,,69.6,,,,
1971-07-28,0.0,0.0,,,,69.6,,,,
1971-07-29,0.0,0.0,,,,69.6,,,,
1971-07-30,0.0,0.0,,,,69.6,,,,
1971-07-31,0.0,0.0,,,,69.6,,,,
1971-08-01,0.0,0.0,,,,69.6,,,,
1971-08-02,0.0,0.0,,,,69.6,,,,
1971-08-03,0.0,0.0,,,,69.6,,,,
1971-08-04,0.0,0.0,,,,69.6,,,,
1971-08-05,0.0,0.0,,,,69.6,,,,
1971-08-06,0.0,0.0,,,,69.6,,,,
1971-08-07,0.0,0.0,,,,69.8,,,,
1971-08-08,0.0,0.0,,,,69.8,,,,
1971-08-09,0.0,0.0,,,,69.8,,,,
1971-08-10,0.0,0.0,,,,69.9,,,,
1971-08-11,0.0,0.0,,,,70.3,,,,
1971-08-12,0.0,0.0,,,,70.3,,,,
1971-08-13,0.0,0.0,,,,70.4,,,,
1971-08-14,0.0,0.0,,,,70.5,,,,
1971-08-15,0.0,0.0,,,,70.5,,,,
1971-08-16,0.0,0.0,,,,70.5,,,,
1971-08-17,0.0,0.0,,,,70.5,,,,
1971-08-18,0.0,0.0,,,,70.5,,,,
1971-08-19,0.0,0.0,,,,70.6,,,,
1971-08-20,0.0,0.0,,,,70.6,,,,
1971-08-21,0.0,0.0,,,,70.6,,,,
1971-08-22,0.0,0.0,,,,70.6,,,,
1971-08-23,0.0,0.0,,,,70.6,,,,
1971-08-24,0.2,0.0,,,,70.6,,,,
1971-08-25,0.1,0.0,,,,70.6,,,,
1971-08-26,0.1,0.0,,,,70.8,,,,
1971-08-27,0.0,0.0,,,,70.8,,,,
1971-08-28,0.0,0.0,,,,70.8,,,,
1971-08-29,0.0,0.0,,,,70.8,,,,
1971-08-30,0.2,0.0,,,,70.8,,,,
1971-08-31,0.2,0.0,,,,70.8,,,,
1971-09-01,0.2,0.0,,,,70.9,,,,
1971-09-02,0.2,0.0,,,,71.0,,,,
1971-09-03,0.2,0.0,,,,71.2,,,,
1971-09-04,0.2,0.0,,,,71.2,,,,
1971-09-05,0.0,0.0,,,,71.2,,,,
1971-09-06,0.0,0.0,,,,71.4,,,,
1971-09-07,0.0,0.0,,,,71.4,,,,
1971-09-08,0.0,0.0,,,,71.4,,,,
1971-09-09,0.0,0.0,,,,71.4,,,,
1971-09-10,0.0,0.0,,,,71.5,,,,
1971-09-11,0.0,0.0,,,,71.5,,,,
1971-09-12,0.0,0.0,,,,71.6,,,,
1971-09-13,0.0,0.0,,,,71.7,,,,
1971-09-14,0.0,0.0,,,,72.1,,,,
1971-09-15,0.0,0.0,,,,72.2,,,,
1971-09-16,0.1,0.0,,,,72.2,,,,
1971-09-17,0.2,0.0,,,,72.6,,,,
1971-09-18,0.2,0.0,,,,72.6,,,,
1971-09-19,0.2,0.0,,,,72.7,,,,
1971-09-20,0.3,0.0,,,,72.8,,,,
1971-09-21,0.3,0.0,,,,73.0,,,,
1971-09-22,0.7,0.0,,,,73.4,,,,
1971-09-23,0.7,0.0,,,,73.8,,,,
1971-09-24,0.6,0.0,,,,73.8,,,,
1971-09-25,0.6,0.0,,,,73.9,,,,
1971-09-26,0.6,0.0,,,,74.0,,,,
1971-09-27,0.6,0.0,,,,74.0,,,,
1971-09-28,0.7,0.0,,,,74.0,,,,
1971-09-29,0.9,0.0,,,,74.0,,,,
1971-09-30,0.9,0.0,,,,74.0,,,,
1971-10-01,0.9,0.0,,,,0.0,,,,
1971-10-02,0.9,0.0,,,,0.0,,,,
1971-10-03,0.9,0.1,900,,,0.2,,,,
1971-10-04,0.8,0.2,400,,,0.2,,,,
1971-10-05,0.8,0.0,,,,0.4,,,,
1971-10-06,0.8,0.0,,,,0.7,,,,
1971-10-07,0.8,0.1,800,,,0.8,,,,
1971-10-08,0.8,0.2,400,,,0.8,,,,
1971-10-09,0.7,0.0,,,,1.2,,,,
1971-10-10,0.7,0.0,,,,1.2,,,,
1971-10-11,0.7,0.2,350,,,1.2,,,,
1971-10-12,0.7,0.2,350,,,1.4,,,,
1971-10-13,0.8,0.4,200,,,1.7,,,,
1971-10-14,0.8,0.4,200,,,1.8,,,,
1971-10-15,1.1,0.6,183,,,2.2,,,,
1971-10-16,1.1,0.6,183,,,2.2,,,,
1971-10-17,1.1,0.6,183,,,2.3,,,,
1971-10-18,1.3,0.6,217,,,2.6,,,,
1971-10-19,2.3,0.6,383,,,2.7,,,,
1971-10-20,3.0,0.6,500,,,2.8,,,,
1971-10-21,3.0,0.7,429,,,3.0,,,,
1971-10-22,3.0,1.0,300,,,3.6,,,,
1971-10-23,3.0,1.2,250,,,3.8,,,,
1971-10-24,3.2,1.2,267,,,4.0,,,,
1971-10-25,3.2,1.4,229,,,4.0,,,,
1971-10-26,4.8,1.5,320,,,4.3,,,,
1971-10-27,5.1,1.6,319,,,4.5,,,,
1971-10-28,5.1,1.6,319,,,4.6,,,,
1971-10-29,5.1,1.8,283,,,5.0,,,,
1971-10-30,5.1,2.1,243,,,5.4,,,,
1971-10-31,5.1,2.2,232,,,5.6,,,,
1971-11-01,5.9,2.2,268,,,5.8,,,,
1971-11-02,6.2,2.4,258,,,5.8,,,,
1971-11-03,7.1,2.7,263,,,6.2,,,,
1971-11-04,8.9,2.9,307,,,6.3,,,,
1971-11-05,9.1,3.2,284,,,6.7,,,,
1971-11-06,9.1,3.4,268,,,6.8,,,,
1971-11-07,9.4,3.6,261,,,7.6,,,,
1971-11-08,9.6,3.6,267,,,7.8,,,,
1971-11-09,9.6,3.6,267,,,7.9,,,,
1971-11-10,10.2,3.6,283,,,8.0,,,,
1971-11-11,10.2,3.7,276,,,8.1,,,,
1971-11-12,10.3,4.2,245,,,8.2,,,,
1971-11-13,10.4,4.5,231,,,8.2,,,,
1971-11-14,10.4,4.6,226,,,8.6,,,,
1971-11-15,10.4,4.6,226,,,8.8,,,,
1971-11-16,10.9,5.0,218,,,9.0,,,,
1971-11-17,10.9,5.2,210,,,9.4,,,,
1971-11-18,10.9,5.4,202,,,9.8,,,,
1971-11-19,11.7,5.8,202,,,10.2,,,,
1971-11-20,12.3,5.8,212,,,10.6,,,,
1971-11-21,12.4,6.7,185,,,11.0,,,,
1971-11-22,12.4,7.0,177,,,11.2,,,,
1971-11-23,12.4,7.3,170,,,12.2,,,,
1971-11-24,12.9,7.6,170,,,12.4,,,,
1971-11-25,13.1,7.8,168,,,12.6,,,,
1971-11-26,13.3,8.0,166,,,13.2,,,,
1971-11-27,13.4,8.2,163,,,13.6,,,,
1971-11-28,13.7,8.6,159,,,14.1,,,,
1971-11-29,13.7,8.8,156,,,14.2,,,,
1971-11-30,13.7,9.1,151,,,14.5,,,,
1971-12-01,13.7,9.7,141,,,14.9,,,,
1971-12-02,13.7,10.0,137,,,15.2,,,,
1971-12-03,13.7,10.2,134,,,15.6,,,,
1971-12-04,13.7,10.5,130,,,16.0,,,,
1971-12-05,14.6,10.8,135,,,16.2,,,,
1971-12-06,14.7,10.8,136,,,16.4,,,,
1971-12-07,14.7,10.8,136,,,16.6,,,,
1971-12-08,14.8,11.5,129,,,16.6,,,,
1971-12-09,16.3,12.2,134,,,17.3,,,,
1971-12-10,16.8,12.7,132,,,18.0,,,,
1971-12-11,16.8,12.9,130,,,18.6,,,,
1971-12-12,16.8,13.0,129,,,18.8,,,,
1971-12-13,17.1,13.2,130,,,19.1,,,,
1971-12-14,17.8,13.7,130,,,19.4,,,,
1971-12-15,17.8,13.7,130,,,20.0,,,,
1971-12-16,18.1,14.4,126,,,20.3,,,,
1971-12-17,20.1,14.4,140,,,20.7,,,,
1971-12-18,22.0,14.4,153,,,20.8,,,,
1971-12-19,22.1,14.5,152,,,21.6,,,,
1971-12-20,22.6,14.8,153,,,22.2,,,,
1971-12-21,23.6,15.6,151,,,22.4,,,,
1971-12-22,24.6,15.6,158,,,22.4,,,,
1971-12-23,25.3,15.6,162,,,22.5,,,,
1971-12-24,25.3,16.0,158,,,22.6,,,,
1971-12-25,25.8,16.7,154,,,22.8,,,,
1971-12-26,25.8,16.8,154,,,22.8,,,,
1971-12-27,25.8,17.0,152,,,23.0,,,,
1971-12-28,25.8,17.4,148,,,23.2,,,,
1971-12-29,25.9,17.6,147,,,23.6,,,,
1971-12-30,26.1,17.6,148,,,23.6,,,,
1971-12-31,26.8,17.8,151,,,24.0,,,,
1972-01-01,27.1,17.8,152,,,24.1,,,,
1972-01-02,27.9,18.1,154,,,24.3,,,,
1972-01-03,27.9,18.8,148,,,24.8,,,,
1972-01-04,28.2,18.8,150,,,25.2,,,,
1972-01-05,28.7,19.0,151,,,25.5,,,,
1972-01-06,29.5,19.4,152,,,25.8,,,,
1972-01-07,30.1,19.6,154,,,26.0,,,,
1972-01-08,30.8,20.0,154,,,26.6,,,,
1972-01-09,31.9,20.4,156,,,27.0,,,,
1972-01-10,32.4,20.6,157,,,27.3,,,,
1972-01-11,33.7,21.2,159,,,28.2,,,,
1972-01-12,34.0,21.4,159,,,28.2,,,,
1972-01-13,34.0,21.8,156,,,28.9,,,,
1972-01-14,34.0,22.2,153,,,29.4,,,,
1972-01-15,34.8,23.2,150,,,29.5,,,,
