#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 613: Many Glacier, MT
# 
# Data items provided in this file:
#
# Element Name                Value Type               Function Type  Function Duration             Base Data  Measurement Units   Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent       Value                    None           Instantaneous - Start of Day  N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Water Equivalent       Median (1991-2020)       None           Instantaneous - Start of Day  N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Water Equivalent       % of median (1991-2020)  None           Instantaneous - Start of Day  N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth                  Value                    None           Instantaneous - Start of Day  N/A        Inches              N/A           SNWD          Total snow depth                                                                                   
# Precipitation Accumulation  Value                    None           Instantaneous - Start of Day  N/A        Inches              N/A           PREC          Water year accumulated precipitation                                                               
# Precipitation Accumulation  Median (1991-2020)       None           Instantaneous - Start of Day  N/A        Inches              N/A           PREC          Water year accumulated precipitation                                                               
# Precipitation Accumulation  % of median (1991-2020)  None           Instantaneous - Start of Day  N/A        Inches              N/A           PREC          Water year accumulated precipitation                                                               
# Air Temperature Maximum     Value                    None           Day                           N/A        Degrees fahrenheit  N/A           TMAX          Maximum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Minimum     Value                    None           Day                           N/A        Degrees fahrenheit  N/A           TMIN          Minimum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Average     Value                    None           Day                           N/A        Degrees fahrenheit  N/A           TAVG          Average air temperature - sub-hourly sampling frequency                                            
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Many Glacier (613) 
# Montana  SNOTEL Site - 4900 ft
# Reporting Frequency: Daily; Date Range: Period of Record
#
# As of: Sep 7, 2023, 11:37:19 AM GMT-08:00
#
Date,Snow Water Equivalent (in) Start of Day Values,Median Snow Water Equivalent (1991-2020) (in) Start of Day Values,Snow Water Equivalent % of Median (1991-2020),Snow Depth (in) Start of Day Values,Precipitation Accumulation (in) Start of Day Values,Median Precipitation Accumulation (1991-2020) (in) Start of Day Values,Precipitation Accumulation % of Median (1991-2020),Air Temperature Maximum (degF),Air Temperature Minimum (degF),Air Temperature Average (degF)
1977-10-24,0.0,0.0,,,,3.0,,,,
1977-10-25,0.0,0.0,,,,3.2,,,,
1977-10-26,0.0,0.0,,,,3.2,,,,
1977-10-27,0.0,0.0,,,,3.8,,,,
1977-10-28,0.0,0.0,,,,4.0,,,,
1977-10-29,0.0,0.0,,,,4.0,,,,
1977-10-30,0.0,0.0,,,,4.2,,,,
1977-10-31,0.0,0.0,,,,4.3,,,,
1977-11-01,0.2,0.0,,,,4.3,,,,
1977-11-02,0.2,0.2,100,,,4.5,,,,
1977-11-03,0.2,0.2,100,,,4.5,,,,
1977-11-04,0.2,0.2,100,,,4.5,,,,
1977-11-05,0.3,0.2,150,,,4.6,,,,
1977-11-06,0.3,0.3,100,,,4.8,,,,
1977-11-07,0.4,0.3,133,,,5.3,,,,
1977-11-08,0.6,0.4,150,,,5.4,,,,
1977-11-09,0.6,0.5,120,,,5.6,,,,
1977-11-10,0.7,0.6,117,,,5.7,,,,
1977-11-11,0.6,0.6,100,,,6.0,,,,
1977-11-12,0.6,0.6,100,,,6.0,,,,
1977-11-13,0.7,0.6,117,,,6.4,,,,
1977-11-14,0.8,0.7,114,,,6.6,,,,
1977-11-15,1.0,0.6,167,,,6.7,,,,
1977-11-16,1.1,0.6,183,,,6.8,,,,
1977-11-17,1.5,0.8,188,,,6.8,,,,
1977-11-18,1.7,0.7,243,,,7.2,,,,
1977-11-19,1.9,0.8,238,,,7.4,,,,
1977-11-20,2.3,0.8,288,,,7.7,,,,
1977-11-21,2.5,0.8,313,,,7.8,,,,
1977-11-22,2.7,1.0,270,,,7.9,,,,
1977-11-23,3.0,1.2,250,,,8.4,,,,
1977-11-24,3.3,1.0,330,,,8.6,,,,
1977-11-25,3.5,1.1,318,,,8.7,,,,
1977-11-26,4.2,1.2,350,,,8.8,,,,
1977-11-27,4.2,1.5,280,,,9.2,,,,
1977-11-28,4.5,1.6,281,,,9.3,,,,
1977-11-29,4.9,1.8,272,,,9.4,,,,
1977-11-30,5.0,1.8,278,,,9.5,,,,
1977-12-01,5.4,1.8,300,,,9.8,,,,
1977-12-02,5.8,1.8,322,,,10.1,,,,
1977-12-03,6.1,2.2,277,,,10.1,,,,
1977-12-04,6.5,2.2,295,,,10.4,,,,
1977-12-05,7.0,2.2,318,,,10.9,,,,
1977-12-06,7.7,2.4,321,,,11.2,,,,
1977-12-07,8.0,2.4,333,,,11.3,,,,
1977-12-08,8.5,2.5,340,,,11.4,,,,
1977-12-09,8.5,2.5,340,,,11.6,,,,
1977-12-10,8.5,2.6,327,,,12.2,,,,
1977-12-11,8.5,2.8,304,,,12.2,,,,
1977-12-12,9.0,2.6,346,,,12.2,,,,
1977-12-13,9.2,2.8,329,,,12.3,,,,
1977-12-14,9.4,3.1,303,,,12.4,,,,
1977-12-15,9.5,3.4,279,,,12.5,,,,
1977-12-16,9.5,3.4,279,,,12.7,,,,
1977-12-17,9.6,3.6,267,,,12.7,,,,
1977-12-18,9.8,3.8,258,,,12.8,,,,
1977-12-19,9.9,3.8,261,,,12.8,,,,
1977-12-20,10.0,4.0,250,,,13.0,,,,
1977-12-21,10.0,4.0,250,,,13.2,,,,
1977-12-22,10.2,4.1,249,,,13.2,,,,
1977-12-23,10.7,4.2,255,,,13.4,,,,
1977-12-24,10.8,4.2,257,,,13.6,,,,
1977-12-25,10.8,4.2,257,,,13.7,,,,
1977-12-26,10.8,4.2,257,,,13.7,,,,
1977-12-27,10.9,4.2,260,,,13.8,,,,
1977-12-28,11.0,4.4,250,,,13.8,,,,
1977-12-29,11.0,4.5,244,,,14.1,,,,
1977-12-30,11.2,4.6,243,,,14.3,,,,
1977-12-31,11.6,4.6,252,,,14.4,,,,
1978-01-01,11.8,4.6,257,,,14.5,,,,
1978-01-02,11.8,4.8,246,,,14.7,,,,
1978-01-03,11.8,5.2,227,,,14.8,,,,
1978-01-04,12.5,5.3,236,,,14.9,,,,
1978-01-05,12.8,5.3,242,,,15.1,,,,
1978-01-06,13.7,5.4,254,,,15.4,,,,
1978-01-07,14.0,5.7,246,,,15.8,,,,
1978-01-08,14.3,6.0,238,,,15.8,,,,
1978-01-09,14.4,6.2,232,,,16.0,,,,
1978-01-10,14.5,6.4,227,,,16.2,,,,
1978-01-11,14.9,6.4,233,,,16.4,,,,
1978-01-12,14.9,6.6,226,,,16.5,,,,
1978-01-13,15.0,6.8,221,,,16.6,,,,
1978-01-14,15.1,6.8,222,,,16.9,,,,
1978-01-15,15.2,7.2,211,,,17.5,,,,
1978-01-16,15.4,7.4,208,,,17.5,,,,
1978-01-17,15.6,7.4,211,,,17.6,,,,
1978-01-18,15.8,7.6,208,,,17.8,,,,
1978-01-19,16.0,7.7,208,,,17.8,,,,
1978-01-20,16.1,7.8,206,,,18.0,,,,
1978-01-21,16.6,8.0,208,,,18.0,,,,
1978-01-22,16.6,8.2,202,,,18.2,,,,
1978-01-23,16.8,8.2,205,,,18.2,,,,
1978-01-24,16.8,8.2,205,,,18.5,,,,
1978-01-25,16.8,8.4,200,,,18.8,,,,
1978-01-26,17.1,8.6,199,,,19.2,,,,
1978-01-27,17.1,8.6,199,,,19.2,,,,
1978-01-28,17.3,8.8,197,,,19.5,,,,
1978-01-29,17.5,8.9,197,,,19.6,,,,
1978-01-30,17.5,9.0,194,,,20.2,,,,
1978-01-31,17.6,9.0,196,,,20.4,,,,
1978-02-01,18.1,9.2,197,,,20.6,,,,
1978-02-02,18.6,9.2,202,,,20.8,,,,
1978-02-03,18.8,9.2,204,,,21.0,,,,
1978-02-04,18.8,9.2,204,,,21.2,,,,
1978-02-05,18.8,9.2,204,,,21.2,,,,
1978-02-06,19.0,9.4,202,,,21.4,,,,
1978-02-07,19.1,9.3,205,,,21.6,,,,
1978-02-08,19.3,9.3,208,,,21.7,,,,
1978-02-09,19.3,9.3,208,,,22.0,,,,
1978-02-10,19.6,9.3,211,,,22.1,,,,
1978-02-11,19.6,9.4,209,,,22.2,,,,
1978-02-12,19.5,9.5,205,,,22.2,,,,
1978-02-13,19.3,9.6,201,,,22.2,,,,
1978-02-14,19.3,9.8,197,,,22.3,,,,
1978-02-15,19.1,9.8,195,,,22.5,,,,
1978-02-16,19.1,10.0,191,,,22.5,,,,
1978-02-17,19.1,10.2,187,,,22.6,,,,
1978-02-18,19.1,10.2,187,,,22.6,,,,
1978-02-19,19.1,10.3,185,,,22.7,,,,
1978-02-20,19.1,10.6,180,,,22.8,,,,
1978-02-21,19.0,10.6,179,,,22.9,,,,
1978-02-22,19.3,10.6,182,,,23.4,,,,
1978-02-23,19.8,10.6,187,,,24.0,,,,
1978-02-24,20.0,10.8,185,,,24.4,,,,
1978-02-25,20.3,10.8,188,,,24.6,,,,
1978-02-26,20.3,10.8,188,,,25.0,,,,
1978-02-27,20.3,10.8,188,,,25.5,,,,
1978-02-28,20.3,10.8,188,,,25.5,,,,
1978-03-01,20.1,10.8,186,,,25.7,,,,
1978-03-02,19.8,10.9,182,,,26.0,,,,
1978-03-03,19.6,11.0,178,,,26.1,,,,
1978-03-04,19.6,11.0,178,,,26.3,,,,
1978-03-05,19.3,11.2,172,,,26.4,,,,
1978-03-06,19.3,11.4,169,,,26.6,,,,
1978-03-07,19.3,11.5,168,,,26.6,,,,
1978-03-08,19.6,11.6,169,,,26.6,,,,
1978-03-09,20.1,11.6,173,,,26.6,,,,
1978-03-10,20.3,11.8,172,,,26.6,,,,
1978-03-11,20.5,12.0,171,,,26.6,,,,
1978-03-12,20.6,12.3,167,,,26.8,,,,
1978-03-13,20.8,12.4,168,,,26.8,,,,
1978-03-14,20.8,12.4,168,,,26.8,,,,
1978-03-15,20.8,12.4,168,,,27.6,,,,
1978-03-16,20.3,12.6,161,,,27.8,,,,
1978-03-17,20.1,12.6,160,,,27.8,,,,
1978-03-18,20.0,12.6,159,,,27.9,,,,
1978-03-19,19.5,12.7,154,,,28.0,,,,
1978-03-20,19.1,12.8,149,,,28.0,,,,
1978-03-21,19.0,12.8,148,,,28.1,,,,
1978-03-22,19.0,12.8,148,,,28.1,,,,
1978-03-23,18.8,12.6,149,,,28.1,,,,
1978-03-24,18.8,12.5,150,,,28.2,,,,
1978-03-25,18.6,12.4,150,,,28.2,,,,
1978-03-26,18.1,12.4,146,,,28.4,,,,
1978-03-27,17.6,12.6,140,,,28.4,,,,
1978-03-28,17.1,12.6,136,,,28.5,,,,
1978-03-29,16.1,12.6,128,,,28.6,,,,
1978-03-30,15.5,12.6,123,,,28.8,,,,
1978-03-31,15.3,12.8,120,,,28.9,,,,
1978-04-01,15.3,12.6,121,,,28.9,,,,
1978-04-02,15.5,12.4,125,,,29.0,,,,
1978-04-03,15.6,12.6,124,,,29.0,,,,
1978-04-04,15.4,12.5,123,,,29.0,,,,
1978-04-05,15.4,12.4,124,,,29.2,,,,
1978-04-06,15.4,12.4,124,,,29.4,,,,
1978-04-07,15.4,12.4,124,,,29.7,,,,
1978-04-08,15.3,12.4,123,,,29.7,,,,
1978-04-09,15.2,12.2,125,,,29.8,,,,
1978-04-10,14.6,11.6,126,,,30.0,,,,
1978-04-11,14.2,11.1,128,,,30.1,,,,
1978-04-12,14.2,11.0,129,,,30.1,,,,
1978-04-13,14.1,10.7,132,,,30.4,,,,
1978-04-14,14.1,10.5,134,,,30.4,,,,
1978-04-15,14.1,10.4,136,,,30.8,,,,
1978-04-16,14.2,10.4,137,,,31.0,,,,
1978-04-17,14.2,10.0,142,,,31.0,,,,
1978-04-18,14.2,9.4,151,,,31.2,,,,
1978-04-19,13.8,8.6,160,,,31.4,,,,
1978-04-20,14.2,7.8,182,,,31.4,,,,
1978-04-21,14.2,7.2,197,,,31.6,,,,
1978-04-22,14.2,6.6,215,,,31.6,,,,
1978-04-23,14.2,5.9,241,,,31.7,,,,
1978-04-24,14.0,5.0,280,,,31.8,,,,
1978-04-25,13.0,5.0,260,,,31.8,,,,
1978-04-26,12.0,4.6,261,,,32.0,,,,
1978-04-27,11.4,4.1,278,,,32.3,,,,
1978-04-28,10.2,3.4,300,,,32.4,,,,
1978-04-29,9.6,2.4,400,,,32.4,,,,
1978-04-30,9.0,1.8,500,,,32.5,,,,
1978-05-01,8.0,1.5,533,,,32.6,,,,
1978-05-02,6.9,1.0,690,,,32.8,,,,
1978-05-03,6.6,0.6,1100,,,32.8,,,,
1978-05-04,6.5,0.4,1625,,,33.0,,,,
1978-05-05,6.6,0.2,3300,,,33.3,,,,
1978-05-06,6.4,0.0,,,,33.4,,,,
1978-05-07,6.0,0.0,,,,33.6,,,,
1978-05-08,4.6,0.0,,,,33.8,,,,
1978-05-09,3.7,0.0,,,,33.8,,,,
1978-05-10,2.8,0.0,,,,33.8,,,,
1978-05-11,2.3,0.0,,,,33.8,,,,
1978-05-12,1.8,0.0,,,,34.0,,,,
1978-05-13,0.7,0.0,,,,34.0,,,,
1978-05-14,0.0,0.0,,,,34.0,,,,
1978-05-15,0.0,0.0,,,,34.0,,,,
1978-05-16,0.0,0.0,,,,34.0,,,,
1978-05-17,0.0,0.0,,,,34.0,,,,
1978-05-18,0.0,0.0,,,,34.0,,,,
1978-05-19,0.0,0.0,,,,34.0,,,,
1978-05-20,0.0,0.0,,,,34.2,,,,
1978-05-21,0.0,0.0,,,,34.4,,,,
1978-05-22,0.0,0.0,,,,34.4,,,,
1978-05-23,0.0,0.0,,,,34.4,,,,
1978-05-24,0.0,0.0,,,,35.0,,,,
1978-05-25,0.0,0.0,,,,35.6,,,,
1978-05-26,0.0,0.0,,,,36.0,,,,
1978-05-27,0.0,0.0,,,,36.1,,,,
1978-05-28,0.0,0.0,,,,36.2,,,,
1978-05-29,0.0,0.0,,,,36.4,,,,
1978-05-30,0.0,0.0,,,,36.6,,,,
1978-05-31,0.0,0.0,,,,36.6,,,,
1978-06-01,0.0,0.0,,,,36.6,,,,
1978-06-02,0.0,0.0,,,,36.6,,,,
1978-06-03,0.0,0.0,,,,36.6,,,,
1978-06-04,0.0,0.0,,,,36.7,,,,
1978-06-05,0.0,0.0,,,,37.0,,,,
1978-06-06,0.0,0.0,,,,37.1,,,,
1978-06-07,0.0,0.0,,,,37.1,,,,
1978-06-08,0.0,0.0,,,,37.1,,,,
1978-06-09,0.0,0.0,,,,37.2,,,,
1978-06-10,0.0,0.0,,,,37.5,,,,
1978-06-11,0.0,0.0,,,,38.2,,,,
1978-06-12,0.0,0.0,,,,38.2,,,,
1978-06-13,0.0,0.0,,,,38.2,,,,
1978-06-14,0.0,0.0,,,,38.4,,,,
1978-06-15,0.0,0.0,,,,38.4,,,,
1978-06-16,0.0,0.0,,,,38.4,,,,
1978-06-17,0.0,0.0,,,,38.9,,,,
1978-06-18,0.0,0.0,,,,39.2,,,,
1978-06-19,0.0,0.0,,,,39.7,,,,
1978-06-20,0.0,0.0,,,,40.0,,,,
1978-06-21,0.0,0.0,,,,40.0,,,,
1978-06-22,0.0,0.0,,,,40.1,,,,
1978-06-23,0.0,0.0,,,,40.4,,,,
1978-06-24,0.0,0.0,,,,40.6,,,,
1978-06-25,0.0,0.0,,,,40.8,,,,
1978-06-26,0.0,0.0,,,,41.0,,,,
1978-06-27,0.0,0.0,,,,41.0,,,,
1978-06-28,0.0,0.0,,,,41.0,,,,
1978-06-29,0.0,0.0,,,,41.0,,,,
1978-06-30,0.0,0.0,,,,41.1,,,,
1978-07-01,0.0,0.0,,,,41.2,,,,
1978-07-02,0.0,0.0,,,,41.4,,,,
1978-07-03,0.0,0.0,,,,41.4,,,,
1978-07-04,0.0,0.0,,,,41.4,,,,
1978-07-05,0.0,0.0,,,,41.4,,,,
1978-07-06,0.0,0.0,,,,41.4,,,,
1978-07-07,0.0,0.0,,,,41.4,,,,
1978-07-08,0.0,0.0,,,,41.4,,,,
1978-07-09,0.0,0.0,,,,41.4,,,,
1978-07-10,0.0,0.0,,,,41.4,,,,
1978-07-11,0.0,0.0,,,,41.4,,,,
1978-07-12,0.0,0.0,,,,41.4,,,,
1978-07-13,0.0,0.0,,,,41.4,,,,
1978-07-14,0.0,0.0,,,,41.4,,,,
1978-07-15,0.0,0.0,,,,41.4,,,,
1978-07-16,0.0,0.0,,,,41.4,,,,
1978-07-17,0.0,0.0,,,,41.4,,,,
1978-07-18,0.0,0.0,,,,41.4,,,,
1978-07-19,0.0,0.0,,,,41.4,,,,
1978-07-20,0.0,0.0,,,,41.4,,,,
1978-07-21,0.0,0.0,,,,41.4,,,,
1978-07-22,0.0,0.0,,,,41.6,,,,
1978-07-23,0.0,0.0,,,,41.6,,,,
1978-07-24,0.0,0.0,,,,41.6,,,,
1978-07-25,0.0,0.0,,,,41.9,,,,
1978-07-26,0.0,0.0,,,,41.9,,,,
1978-07-27,0.0,0.0,,,,41.9,,,,
1978-07-28,0.0,0.0,,,,41.9,,,,
1978-07-29,0.0,0.0,,,,41.9,,,,
1978-07-30,0.0,0.0,,,,41.9,,,,
1978-07-31,0.0,0.0,,,,41.9,,,,
1978-08-01,0.0,0.0,,,,41.9,,,,
1978-08-02,0.0,0.0,,,,41.9,,,,
1978-08-03,0.0,0.0,,,,41.9,,,,
1978-08-04,0.0,0.0,,,,41.9,,,,
1978-08-05,0.0,0.0,,,,41.9,,,,
1978-08-06,0.0,0.0,,,,41.9,,,,
1978-08-07,0.0,0.0,,,,41.9,,,,
1978-08-08,0.0,0.0,,,,41.9,,,,
1978-08-09,0.0,0.0,,,,41.9,,,,
1978-08-10,0.0,0.0,,,,41.9,,,,
1978-08-11,0.0,0.0,,,,41.9,,,,
1978-08-12,0.0,0.0,,,,41.9,,,,
1978-08-13,0.0,0.0,,,,41.9,,,,
1978-08-14,0.0,0.0,,,,41.9,,,,
1978-08-15,0.0,0.0,,,,41.9,,,,
1978-08-16,0.0,0.0,,,,41.9,,,,
1978-08-17,0.0,0.0,,,,41.9,,,,
1978-08-18,0.0,0.0,,,,41.9,,,,
1978-08-19,0.0,0.0,,,,42.0,,,,
1978-08-20,0.0,0.0,,,,42.0,,,,
1978-08-21,0.0,0.0,,,,42.2,,,,
1978-08-22,0.0,0.0,,,,42.4,,,,
1978-08-23,0.0,0.0,,,,42.8,,,,
1978-08-24,0.0,0.0,,,,43.0,,,,
1978-08-25,0.0,0.0,,,,43.2,,,,
1978-08-26,0.0,0.0,,,,43.4,,,,
1978-08-27,0.0,0.0,,,,43.4,,,,
1978-08-28,0.0,0.0,,,,43.4,,,,
1978-08-29,0.0,0.0,,,,43.4,,,,
1978-08-30,0.0,0.0,,,,43.4,,,,
1978-08-31,0.0,0.0,,,,43.5,,,,
1978-09-01,0.0,0.0,,,,43.5,,,,
1978-09-02,0.0,0.0,,,,43.5,,,,
1978-09-03,0.0,0.0,,,,43.5,,,,
1978-09-04,0.0,0.0,,,,43.6,,,,
1978-09-05,0.0,0.0,,,,43.7,,,,
1978-09-06,0.0,0.0,,,,43.7,,,,
1978-09-07,0.0,0.0,,,,43.7,,,,
1978-09-08,0.0,0.0,,,,43.7,,,,
1978-09-09,0.0,0.0,,,,43.7,,,,
1978-09-10,0.0,0.0,,,,43.8,,,,
1978-09-11,0.0,0.0,,,,44.0,,,,
1978-09-12,0.0,0.0,,,,44.4,,,,
1978-09-13,0.0,0.0,,,,44.4,,,,
1978-09-14,0.0,0.0,,,,44.4,,,,
1978-09-15,0.0,0.0,,,,44.4,,,,
1978-09-16,0.0,0.0,,,,44.5,,,,
1978-09-17,0.0,0.0,,,,44.5,,,,
1978-09-18,0.0,0.0,,,,44.8,,,,
1978-09-19,0.0,0.0,,,,45.0,,,,
1978-09-20,0.0,0.0,,,,45.2,,,,
1978-09-21,0.0,0.0,,,,45.2,,,,
1978-09-22,0.0,0.0,,,,45.4,,,,
1978-09-23,0.0,0.0,,,,45.7,,,,
1978-09-24,0.0,0.0,,,,45.7,,,,
1978-09-25,0.0,0.0,,,,45.7,,,,
1978-09-26,0.0,0.0,,,,45.7,,,,
1978-09-27,0.0,0.0,,,,45.7,,,,
1978-09-28,0.0,0.0,,,,45.7,,,,
1978-09-29,0.0,0.0,,,,45.7,,,,
1978-09-30,0.0,0.0,,,,45.7,,,,
1978-10-01,0.0,0.0,,,0.0,0.0,,,,
1978-10-02,0.0,0.0,,,0.3,0.0,,,,
1978-10-03,0.0,0.0,,,0.3,0.2,150,,,
1978-10-04,0.0,0.0,,,0.3,0.2,150,,,
1978-10-05,0.0,0.0,,,0.3,0.2,150,,,
1978-10-06,0.0,0.0,,,0.3,0.6,50,,,
1978-10-07,0.0,0.0,,,0.3,0.6,50,,,
1978-10-08,0.0,0.0,,,0.3,0.8,38,,,
1978-10-09,0.0,0.0,,,0.3,0.9,33,,,
1978-10-10,0.0,0.0,,,0.3,0.9,33,,,
1978-10-11,0.0,0.0,,,0.7,0.9,78,,,
1978-10-12,0.0,0.0,,,0.8,1.0,80,,,
1978-10-13,0.0,0.0,,,0.8,1.1,73,,,
1978-10-14,0.0,0.0,,,0.8,1.2,67,,,
1978-10-15,0.0,0.0,,,0.8,1.4,57,,,
1978-10-16,0.0,0.0,,,0.8,1.5,53,,,
1978-10-17,0.0,0.0,,,0.8,1.8,44,,,
1978-10-18,0.0,0.0,,,0.8,1.9,42,,,
1978-10-19,0.0,0.0,,,0.8,2.3,35,,,
1978-10-20,0.0,0.0,,,0.8,2.4,33,,,
1978-10-21,0.0,0.0,,,0.8,2.4,33,,,
1978-10-22,0.0,0.0,,,0.9,2.6,35,,,
1978-10-23,0.0,0.0,,,0.9,2.8,32,,,
1978-10-24,0.0,0.0,,,0.9,3.0,30,,,
1978-10-25,0.0,0.0,,,0.9,3.2,28,,,
1978-10-26,0.0,0.0,,,0.9,3.2,28,,,
1978-10-27,0.0,0.0,,,0.9,3.8,24,,,
1978-10-28,0.0,0.0,,,0.9,4.0,23,,,
1978-10-29,0.0,0.0,,,0.9,4.0,23,,,
1978-10-30,0.0,0.0,,,0.9,4.2,21,,,
1978-10-31,0.0,0.0,,,0.9,4.3,21,,,
1978-11-01,0.0,0.0,,,1.0,4.3,23,,,
1978-11-02,0.0,0.2,0,,1.0,4.5,22,,,
1978-11-03,0.0,0.2,0,,1.0,4.5,22,,,
1978-11-04,0.0,0.2,0,,1.0,4.5,22,,,
1978-11-05,0.0,0.2,0,,1.0,4.6,22,,,
1978-11-06,0.0,0.3,0,,1.0,4.8,21,,,
1978-11-07,0.0,0.3,0,,1.0,5.3,19,,,
1978-11-08,0.6,0.4,150,,1.1,5.4,20,,,
1978-11-09,0.9,0.5,180,,1.9,5.6,34,,,
1978-11-10,0.9,0.6,150,,2.0,5.7,35,,,
1978-11-11,0.9,0.6,150,,2.1,6.0,35,,,
1978-11-12,0.9,0.6,150,,2.1,6.0,35,,,
1978-11-13,0.9,0.6,150,,2.1,6.4,33,,,
1978-11-14,0.9,0.7,129,,2.1,6.6,32,,,
1978-11-15,0.9,0.6,150,,2.1,6.7,31,,,
1978-11-16,1.2,0.6,200,,2.1,6.8,31,,,
1978-11-17,1.9,0.8,238,,2.1,6.8,31,,,
1978-11-18,2.2,0.7,314,,2.6,7.2,36,,,
1978-11-19,2.3,0.8,288,,2.6,7.4,35,,,
1978-11-20,2.4,0.8,300,,2.6,7.7,34,,,
1978-11-21,2.4,0.8,300,,2.6,7.8,33,,,
1978-11-22,2.4,1.0,240,,2.6,7.9,33,,,
1978-11-23,2.4,1.2,200,,2.6,8.4,31,,,
1978-11-24,2.4,1.0,240,,2.6,8.6,30,,,
1978-11-25,2.4,1.1,218,,2.6,8.7,30,,,
1978-11-26,2.4,1.2,200,,2.6,8.8,30,,,
1978-11-27,2.5,1.5,167,,2.6,9.2,28,,,
1978-11-28,2.5,1.6,156,,2.6,9.3,28,,,
1978-11-29,2.5,1.8,139,,2.6,9.4,28,,,
1978-11-30,2.5,1.8,139,,2.6,9.5,27,,,
1978-12-01,2.5,1.8,139,,2.6,9.8,27,,,
1978-12-02,2.5,1.8,139,,2.6,10.1,26,,,
1978-12-03,2.7,2.2,123,,2.6,10.1,26,,,
1978-12-04,3.0,2.2,136,,2.6,10.4,25,,,
1978-12-05,3.0,2.2,136,,2.6,10.9,24,,,
1978-12-06,3.0,2.4,125,,2.6,11.2,23,,,
1978-12-07,3.0,2.4,125,,2.6,11.3,23,,,
1978-12-08,3.1,2.5,124,,2.6,11.4,23,,,
1978-12-09,3.1,2.5,124,,2.6,11.6,22,,,
1978-12-10,3.1,2.6,119,,2.6,12.2,21,,,
1978-12-11,3.7,2.8,132,,2.7,12.2,22,,,
1978-12-12,4.2,2.6,162,,3.3,12.2,27,,,
1978-12-13,4.2,2.8,150,,3.5,12.3,28,,,
1978-12-14,4.5,3.1,145,,3.6,12.4,29,,,
1978-12-15,4.8,3.4,141,,4.1,12.5,33,,,
1978-12-16,4.8,3.4,141,,4.1,12.7,32,,,
1978-12-17,4.8,3.6,133,,4.1,12.7,32,,,
1978-12-18,5.0,3.8,132,,4.7,12.8,37,,,
1978-12-19,5.0,3.8,132,,4.8,12.8,38,,,
1978-12-20,5.1,4.0,128,,4.8,13.0,37,,,
1978-12-21,5.4,4.0,135,,5.1,13.2,39,,,
1978-12-22,6.0,4.1,146,,5.3,13.2,40,,,
1978-12-23,6.2,4.2,148,,5.7,13.4,43,,,
1978-12-24,6.8,4.2,162,,6.4,13.6,47,,,
1978-12-25,6.8,4.2,162,,6.4,13.7,47,,,
1978-12-26,6.9,4.2,164,,6.4,13.7,47,,,
1978-12-27,7.1,4.2,169,,6.4,13.8,46,,,
1978-12-28,7.2,4.4,164,,6.4,13.8,46,,,
1978-12-29,7.2,4.5,160,,6.5,14.1,46,,,
1978-12-30,7.2,4.6,157,,6.8,14.3,48,,,
1978-12-31,7.2,4.6,157,,6.8,14.4,47,,,
1979-01-01,7.2,4.6,157,,6.8,14.5,47,,,
1979-01-02,7.3,4.8,152,,6.8,14.7,46,,,
1979-01-03,7.3,5.2,140,,6.8,14.8,46,,,
1979-01-04,7.3,5.3,138,,6.8,14.9,46,,,
1979-01-05,7.3,5.3,138,,6.8,15.1,45,,,
1979-01-06,7.3,5.4,135,,6.8,15.4,44,,,
1979-01-07,7.3,5.7,128,,6.8,15.8,43,,,
